機構名稱,地址,x,y
力安醫學診所,臺北市中山區樂群二路267號4樓,121.560319349299,25.08012150011
葛萊美診所,臺北市中山區南京東路二段26號2樓、3樓、4樓,121.529042103159,25.051884307424
南京愛爾麗診所,臺北市中山區南京東路二段100號2樓,121.5318639267,25.051856760795
孕醫診所,臺北市中山區松江路318號2樓,121.532887579471,25.060671585663
虎林診所,臺北市中山區中山北路二段118號8樓,121.522750529219,25.061022497525
明錦生髮植髮診所,臺北市中山區南京東路二段62號7樓,121.530189926129,25.051763897123
媞爾絲醫美診所,臺北市中山區長春路152號(實際營業樓層：一層、二層),121.53184859548,25.054725501961
中山元晨診所,臺北市中山區中山北路一段145號(實際營業地址:7樓),121.522703904692,25.051979675816
李宜霖診所,臺北市中山區植福路296號、298號、308號3樓之5,121.561176953484,25.08124570423
中美診所,臺北市中山區南京東路三段210號6樓,121.543340577612,25.051670873314
台北日本診所,臺北市中山區南京東路一段60號4樓、62號4樓,121.524927607192,25.051937906356
璞緻時尚診所,臺北市中山區復興北路38號6樓,121.543752782836,25.049255243935
民生展欣眼科診所,臺北市中山區民生東路三段92號,121.543750139393,25.057533871957
康來爾健康診所,臺北市中山區敬業一路99號,121.55204828098,25.082988854144
麗星診所,臺北市中山區建國北路二段135號7樓,121.537523799143,25.060449171961
艾肯診所,臺北市中山區樂群二路187號2樓,121.558186575126,25.080143340663
進安身心診所,臺北市中山區北安路593號、593號地下,121.548664218614,25.082024590941
富琳診所,臺北市中山區復興北路164號5樓,121.543860117315,25.053471974076
艾佳醫美診所,臺北市中山區民生東路一段14號(實際營業地址:2樓),121.523504611395,25.05786733928
名瑿醫美診所,臺北市中山區松江路276號3樓,121.532950524297,25.059809360855
全人健康診所,臺北市中山區中山北路三段38號2樓,121.522067858616,25.065869637989
喜安診所,臺北市中山區新生北路一段66號3、4樓,121.530402938736,25.047030792399
煥顏整形外科診所,臺北市中山區新生北路二段33巷9號,121.528339665681,25.054445543302
歐嘉得牙醫診所,臺北市中山區民生東1段58號3樓,121.525206399133,25.05794930015
簡富堅牙醫診所,臺北市中山區中山北路二段九十六巷二十七號之一,121.521687587658,25.059921994571
承正牙醫診所,臺北市中山區中山北路二段七十七巷二號三樓,121.52330004255,25.057451794023
蔡朝雄牙醫診所,臺北市中山區林森北路４３２號２樓之２,121.525450445508,25.060137363665
鑫牙醫診所,臺北市中山區興安街100號１Ｆ,121.542844371533,25.05582793148
華齡牙醫診所,臺北市中山區建國北路三段１０１號２Ｆ,121.53639362082,25.066088793361
隆昌牙醫診所,臺北市中山區中原街４８號２Ｆ,121.528796174084,25.058364834788
健康牙醫診所,臺北市中山區吉林路232號(實際開業樓層為1樓及2樓),121.530109800357,25.059277989414
群嚮牙醫診所,臺北市中山區建國北路二段116巷5號,121.535838930768,25.05888092178
信心牙醫診所,臺北市中山區民權東路三段55號,121.543093360913,25.062545397287
崧江牙醫診所,臺北市中山區錦州街三二七號,121.538742832393,25.060320970787
莊建全牙醫診所,臺北市中山區龍江路３２８巷４１號,121.53855232544,25.065232116946
黃大偉牙醫診所,臺北市中山區農安街12號2樓,121.523730016776,25.064848985169
大明牙醫診所,臺北市中山區雙城街２之４號,121.52431915669,25.06323780757
康寧牙醫診所,臺北市中山區新生北路一段五十一號五樓,121.530115142113,25.048068080201
吳佩臻診所,臺北市中山區中山北路二段162號4樓及4樓之1,121.522303646587,25.063212554229
慶生診所,臺北市中山區林森北路561號2樓之7及之8,121.525776689297,25.064538129247
曼都整形外科診所,臺北市中山區南京東路2段76號7樓,121.530796646897,25.051863783538
施宏男復健科診所,臺北市中山區松江路158號3樓、3樓之1,121.532862412175,25.05497794013
長安內外科診所,臺北市中山區八德路二段259號,121.541260895649,25.047031929995
康心美婦診所,臺北市中山區農安街14號2樓、雙城街17之4號2樓,121.524410739285,25.064853344531
哲民診所,臺北市中山區龍江路356巷24號,121.539884819382,25.065916605113
生技明生診所,臺北市中山區中山北路一段72號2樓、2樓之1、2樓之2,121.520825846547,25.048739459147
群英楊麗珍黃景昱皮膚科診所,臺北市中山區南京東路一段36號3樓,121.523991720706,25.051979444743
美無極美學診所,臺北市中山區樂群二路103號、105號,121.555373942676,25.080382147594
達特琳醫美診所,臺北市中山區南京東路三段195號3樓,121.542318420611,25.052091362035
吳寬輝診所,臺北市中山區中山北路2段36巷37號,121.520706776593,25.054359305205
耘康復健科診所,臺北市中山區復興北路402巷8弄2號,121.543536619397,25.061665039701
元林診所,臺北市中山區吉林路239號3樓、239號3樓之1,121.530380324607,25.061083935497
晴光診所,臺北市中山區林森北路556號,121.525537585454,25.064330951186
喜悅健康診所,臺北市中山區龍江路152號地下一層、152號地下一層之2,121.540364203634,25.054403654596
安康復健科診所,臺北市中山區松江路54號2樓,121.532752438631,25.048681356756
聖和骨外科診所,臺北市中山區農安街138之1號、140號,121.532082101556,25.064712334839
禾康診所,臺北市中山區林森北路486號,121.525482278379,25.061407896826
陳博光教授診所,臺北市中山區長安東路二段1號1樓、2樓,121.530192565469,25.048647117362
雙連婦產科小兒科診所,臺北市中山區民生西路30號4樓,121.521636093289,25.057638272446
榮星診所,臺北市中山區龍江路272號 (實際營業地址:1樓、地下一層)及274號 (實際營業地址:1樓)  ,121.540637772028,25.060608244969
好美醫美診所,臺北市中山區南京西路5之1號6樓,121.521374081839,25.052604343781
晶華美醫診所,臺北市中山區中山北路二段39巷2之2號2、3、4樓,121.523243881804,25.053905169387
惟?診所,臺北市中山區北安路595巷1號地下一層,121.548528327949,25.082195677638
優視眼科診所,臺北市中山區民生東路一段30號2樓,121.524143817745,25.057892909184
大直佳恩診所,臺北市中山區北安路591號,121.548643468282,25.081944065528
上質整形外科診所,臺北市中山區北安路780號6樓之1,121.553791384024,25.085050396525
依定美時尚診所,臺北市中山區龍江路106巷1號、108號、108號2樓及108號2樓之1,121.540265044824,25.052879898516
秀仁整形外科診所,臺北市中山區民生東路一段29號9樓之1,121.525123998167,25.058196816134
黃建榮婦產科診所,臺北市中山區南京東路二段100號11樓、11樓之1、11樓之2、11樓之3、11樓之4及11樓之5,121.5318639267,25.051856760795
美麗好診所,臺北市中山區南京東路一段42號3樓,121.5242832607,25.051964178712
法緹美學時尚診所,臺北市中山區林森北路109號(實際營業地址：3樓),121.525050402927,25.050428212819
希望美醫診所,臺北市中山區南京西路8號8樓,121.521705289591,25.052240847967
周昱青診所,臺北市中山區中山北路二段162號4樓及4樓之1,121.522303646587,25.063212554229
彥靚診所,臺北市中山區松江路75之1號3樓,121.533191890353,25.049684929327
東方八千代診所,臺北市中山區南京西路1之1號8樓,121.521813750174,25.05253503508
四季和安婦幼診所,臺北市中山區林森北路452號地下1樓、458號及458號3樓、460號及460號2樓、錦州街23巷3號3樓,121.525399573597,25.050704537373
凱薾診所,臺北市中山區南京東路二段214巷8之1號、8號2樓,121.535840318597,25.051361147027
法漾診所,臺北市中山區松江路46巷6號,121.532441638464,25.047883604042
心禾診所,臺北市中山區復興北路92號11樓之1,121.543809017214,25.051362837054
大直佳醫美人診所,臺北市中山區樂群三路287號,121.55896257111,25.083032587094
創興診所,臺北市中山區復興北路378號地下二樓,121.543880099331,25.060862479802
長春禾麗診所,臺北市中山區長春路380號3樓之1,121.543291076781,25.05445731111
景?復健科診所,臺北市中山區北安路607號、607之1號、595巷1號地下一層,121.54887190916,25.082975962579
千代田診所,臺北市中山區南京西路1號6樓之7之8、7樓之11之12,121.52208455155,25.052471365429
固?診所,臺北市中山區北安路613號、595巷1號地下一層,121.54887190916,25.082975962579
瑞醫時尚醫美診所,臺北市中山區復興北路164號3樓之1,121.543860117315,25.053471974076
鈺璽診所,臺北市中山區南京東路二段132號4樓,121.53365909153,25.051838125074
粹究美學診所,臺北市中山區南京東路二段62號10樓,121.530189926129,25.051763897123
上直診所,臺北市中山區北安路458巷41弄49號,121.546458419093,25.079401043708
馨美診所,臺北市中山區中山北路二段77之1號2樓,121.523060885361,25.057582694905
育仁診所,臺北市中山區錦州街286號,121.535550381898,25.060228461039
元和雅整形外科診所,臺北市中山區松江路125號2樓及125號2樓之1,121.533256641176,25.05302376387
高地植髮家診所,臺北市中山區南京東路三段91號2樓,121.538965865335,25.052155223339
好日子診所,臺北市中山區中山北路二段183巷3之3號,121.523498467825,25.063778667391
詹益偉耳鼻喉科診所,臺北市中山區北安路611號,121.548789875308,25.082530913983
尚安診所,臺北市中山區復興北路350號3樓,121.543929815215,25.060069951198
振芝心身醫學診所,臺北市中山區復興北路282號2樓,121.543931249108,25.058784983898
麗安耳鼻喉科診所,臺北市中山區龍江路289號,121.540845422224,25.060528132277
禾宇復健科診所,臺北市中山區龍江路356巷79號,121.537790778387,25.066110462297
中山璀璨診所,臺北市中山區南京西路1之2號5樓,121.521697869885,25.052543720882
永暉診所,臺北市中山區林森北路612號3樓,121.525601718364,25.066443380045
柏安診所,臺北市中山區長安東路二段88號10樓及90號10樓,121.534397784003,25.048327703646
大直診所,臺北市中山區北安路595巷2弄2號(實際營業地址:1樓及地下層)、6號,121.54832908762,25.082040996629
正恩耳鼻喉科診所,臺北市中山區錦州街321號,121.538508002751,25.060325975447
龍江小兒科診所,臺北市中山區龍江路１８１－１號１樓,121.54071742675,25.055313191635
晉宏診所,臺北市中山區復興北路５１４巷５６號１樓,121.541646730716,25.06590630595
大直復健科診所,臺北市中山區北安路630巷25弄16號,121.549909603279,25.083602736734
寧康聯合診所,臺北市中山區龍江路209巷6之1號,121.540985787423,25.056466785238
新人內科診所,臺北市中山區龍江路一八五之一號一樓,121.540799635834,25.055585801409
宏林診所,臺北市中山區民生西路6號、6號2樓、6號2樓之1,121.522326753753,25.057719110834
吳振力診所,臺北市中山區長春路三０九號,121.542831047413,25.054717827476
慶恩小兒科診所,臺北市中山區吉林路一一七號,121.530298774493,25.05673873187
康喬諾貝爾診所,臺北市中山區長安東路二段189號2樓之２,121.542773556787,25.048380791966
?新診所,臺北市中山區建國北路三段42號5樓、6樓,121.536600894071,25.06439264021
肌優谷診所,臺北市中山區復興南路一段三十四號二樓,121.54368170022,25.046303761154
鄭紹隆整形外科診所,臺北市中山區南京東路一段二十四號五樓,121.523703678674,25.051992269317
民生承安診所,臺北市中山區民生東路3段90號1、2樓,121.543502202893,25.0574624829
萌髮診所,臺北市中山區南京東路三段21號8樓,121.537774236863,25.052181173682
李久恆整形外科診所,臺北市中山區南京東路一段2號6樓,121.522954450817,25.052029089337
雅得麗生活診所,臺北市中山區中山北路二段33號3樓,121.522835642258,25.053382292533
青山診所,臺北市中山區林森北路432號2樓之3,121.525450445508,25.060137363665
春泉診所,臺北市中山區民生東路一段25號2樓,121.524316697074,25.058199731735
宇康復健科診所,臺北市中山區長春路368號2樓,121.542717913683,25.054470294422
明誠診所,臺北市中山區錦州街446號,121.543172486617,25.060099726113
欣藝整形外科診所,臺北市中山區復興北路60號2樓之2,121.543780545825,25.050296222027
微風整形外科診所,臺北市中山區復興南路一段52號,121.543643106184,25.045107340761
至誠整形外科診所,臺北市中山區伊通街87巷3號,121.535173732095,25.0529631608
澄心診所,臺北市中山區中山北路二段82號2樓,121.522619537519,25.057447012989
台兒診所,臺北市中山區中山北路二段162號9樓及9樓之1,121.522303646587,25.063212554229
高固?診所,臺北市中山區北安路613號、595巷1號地下一層,121.54887190916,25.082975962579
宏仁診所,臺北市中山區長安東路二段17號,121.53075756946,25.048595562683
明水時尚診所,臺北市中山區北安路569之1號,121.548254303025,25.080839255642
莊宇龍診所,臺北市中山區北安路637號,121.549029911682,25.083708254239
創健診所,臺北市中山區復興北路378號地下一層,121.543880099371,25.06086248883
長春耳鼻喉科診所,臺北市中山區民生東路二段110號,121.531296056643,25.05784480671
漾麗診所,臺北市中山區林森北路556號2樓,121.525537585454,25.064330951186
魅力必緹診所,臺北市中山區中山北路三段57號2樓,121.523064030791,25.06827988264
英爵醫美診所,臺北市中山區敬業三路153號及155號,121.556158619542,25.079678003566
綺麗嘉美型診所,臺北市中山區松江路338號(實際營業樓層:2、3樓),121.532974081266,25.061348496819
旭恩復健科診所,臺北市中山區復興北路38號2樓,121.543752782836,25.049255243935
楊菘宇整形外科診所,臺北市中山區中山北路二段2號5樓,121.522369338527,25.052583485951
愛鄰診所,臺北市中山區北安路520之1號,121.546100138141,25.079698996136
佳禾骨科診所,臺北市中山區民生西路54號3樓,121.521086138606,25.057572691187
思雲診所,臺北市中山區中山北路二段137巷10號、地下室,121.523906074215,25.061661539357
怡仁診所,臺北市中山區中山北路1段82號5樓,121.520998289882,25.049063107049
四季花妍整形診所,臺北市中山區長春路16號5樓,121.523668805,25.054859546153
星光整形外科診所,臺北市中山區南京東路一段138號3樓,121.52733844962,25.051881500004
黃偉俐診所,臺北市中山區天津街37號2樓,121.522989863424,25.049780025299
黃雅芬兒童心智診所,臺北市中山區南京西路5之1號12樓之1,121.521374081839,25.052604343781
中山民權王耳鼻喉科診所,臺北市中山區中山北路二段166號之2,121.522272484542,25.063320170021
信安診所,臺北市中山區民生西路24號3樓,121.521905960741,25.057667351673
興安診所,臺北市中山區民生東路3段90號2樓、9 0號2樓之3,121.543502202893,25.0574624829
恆麗美型診所,臺北市中山區松江路273號3樓,121.533377385532,25.059895662271
聚英視光眼科診所,臺北市中山區民權東路3段54、56號及56號4樓之1,121.537920698549,25.062143879915
農安診所,臺北市中山區農安街62號,121.528578501,25.064763750593
博美名人外科診所,臺北市中山區農安街2之2號、2之1號2樓之1,121.522802276727,25.06485976601
瀚仕診所,臺北市中山區松江路369號2樓,121.533502297206,25.064868795736
嬌妮美診所,臺北市中山區民權西路70號10樓,121.519849520679,25.062657805966
京硯皮膚科診所,臺北市中山區長春路210號、212號、212之1號、212之2號,121.537495622103,25.054625798469
京硯整形外科診所,臺北市中山區長春路210號、212號、212之1號、212之2號,121.537495622103,25.054625798469
杏慈診所,臺北市中山區民權東路二段152巷2之1號,121.534984100983,25.06189677409
大倉美學診所,臺北市中山區南京東路一段16號7樓之5、7樓之6,121.523327193738,25.052014667772
德惠全方位診所,臺北市中山區德惠街9號4樓之9、之10,121.524640038322,25.066798631803
微煦心靈診所,臺北市中山區中山北路二段39巷6號2樓之1,121.523378503157,25.053924096403
晶緻美學診所,臺北市中山區南京西路1之1號4樓,121.521813750174,25.05253503508
林丹薇診所,臺北市中山區中山北路二段162號4樓及4樓之1,121.522303646587,25.063212554229
國防部醫務組診所,臺北市中山區北安路409號,121.54301162318,25.079781333694
國防部醫務組牙醫診所,臺北市中山區北安路409號,121.54301162318,25.079781333694
生泉婦產科診所,臺北市中山區民生東路一段30號3、4、5樓,121.524143817745,25.057892909184
振隆眼科診所,臺北市中山區南京東路一段２號３Ｆ－３,121.522954450817,25.052029089337
中崙聯合診所,臺北市中山區八德路二段303號1樓、305號1樓及2樓、307號1樓及2樓,121.542533707711,25.047343612406
陳?輝診所,臺北市中山區民生東路二段１０３號,121.531280438591,25.058107344448
曾婦產科診所,臺北市中山區長安東路二段11之1號〈實際營業場所在一樓〉,121.530646580064,25.048597475914
陳家庭醫學科診所,臺北市中山區吉林路３１５巷１８號,121.531046280651,25.063441245693
蕭繁雄婦產科診所,臺北市中山區中山北路二段１００號,121.522708505748,25.059920110868
黃中豪婦產科診所,臺北市中山區吉林路１３１號２Ｆ,121.530318628936,25.05773647866
高添富婦產科診所,臺北市中山區民權東路一段６3號7樓之1,121.52514299116,25.062899458646
賴國良婦產科診所,臺北市中山區錦西街１之５號,121.522324568759,25.06039279913
李堯?內兒科診所,臺北市中山區民權東路二段２３號,121.529125629763,25.062794687606
趙素芳婦產科診所,臺北市中山區長安東路二段一七八之六號二樓,121.541064982507,25.048211745044
木生婦幼診所,臺北市中山區長安東路二段90號1-4樓、88號4樓,121.534436452009,25.048327086049
富生婦產科診所,臺北市中山區吉林路１５７號,121.530344411596,25.058766641965
葉小兒科診所,臺北市中山區長春路２２７號,121.538829956758,25.054807049974
柏泉內科小兒科診所,臺北市中山區北安路５９５巷２０弄５號,121.547650785678,25.081866588246
歐婦產科診所,臺北市中山區民生東路二段８０號,121.530493678882,25.05785104252
陳眼科診所,臺北市中山區中山北路二段５９之１號２樓,121.522963787772,25.055939214731
楊光榮嗓音耳鼻喉科診所,臺北市中山區民權東路二段56號(實際開業地址：1樓及2樓),121.53086345385,25.062361195986
王三郎婦產科診所,臺北市中山區中山北路二段166號之2,121.522272484542,25.063320170021
吳輝明婦產科診所,臺北市中山區長春路７８號２Ｆ,121.526670395613,25.054815691351
李義男婦產科診所,臺北市中山區中山北路二段７１號４樓,121.523052745693,25.05728555562
輝雄診所,臺北市中山區吉林路300號1、2、3、4樓302號 1、2、3、4樓,121.530159563978,25.061419845359
林錦祥耳鼻喉科診所,臺北市中山區五常街９１號１樓,121.54121466652,25.064445537084
周賢章耳鼻喉科診所,臺北市中山區天祥路２６號,121.520961745946,25.061251443005
楊錦標神經科診所,臺北市中山區民生西路24號5樓,121.521905960741,25.057667351673
北安聯合診所,臺北市中山區北安路569之2號 569之3號  569之4號 569之1號二 樓 569之2號二 樓 569之3號二 樓 569之4號二 樓  ,121.548279275719,25.080877460238
邱內科診所,臺北市中山區南京西路２號2 .３樓,121.522204810305,25.052144072125
陳世澤內科診所,臺北市中山區龍江路２８４－１號,121.540667525086,25.061005497206
宗北內科診所,臺北市中山區民生西路24號2樓,121.521905960741,25.057667351673
世珍婦產診所,臺北市中山區朱崙街四十六號,121.542675221802,25.0498320871
中山實美整形外科診所,臺北市中山區中山北路二段１０６之２號４樓,121.522561240901,25.060219015803
東方整形外科診所,臺北市中山區中山北路一段１２２號２樓,121.521829023457,25.050784175264
仁佑診所,臺北市中山區民權西路79號2樓之1、2樓之2、2樓之5、2樓之6、2樓之7、2樓之8、3樓之1,121.51964423778,25.063051904449
德美診所,臺北市中山區北安路五九六號一樓,121.548863162838,25.081685945688
英政耳鼻喉科診所,臺北市中山區長安東路二段１６９之9號,121.541109812245,25.048413765247
蔡仁雨皮膚科診所,臺北市中山區南京東路三段１１８號３樓,121.540307031717,25.051739230981
蘇宋儒婦產科診所,臺北市中山區北安路６２４號２樓,121.549107893316,25.082686924392
瑞光眼科診所,臺北市中山區南京東路一段25號、25號2樓,121.524242007374,25.052356874057
鄭志誠小兒科診所,臺北市中山區民生東路一段八號,121.523395121982,25.05785572689
黃大倫婦產科診所,臺北市中山區長安東路二段一三一之三號一樓二樓,121.53626135437,25.048506406428
潘外科內科診所,臺北市中山區長春路135之1號2樓,121.531426515557,25.054955251306
王俊民皮膚科診所,臺北市中山區松江路一二七之一號三樓,121.533353800513,25.053576447214
蔡國賢耳鼻喉科診所,臺北市中山區長安東路二段108之2號,121.535365263255,25.048315986491
全安診所,臺北市中山區天祥路20號,121.520960016832,25.061116768362
登彩整形外科診所,臺北市中山區中山北路二段62巷5號1、3樓,121.522206556442,25.056766376876
光華家醫科診所,臺北市中山區松江路21號,121.533143656204,25.046726693647
信義婦產科診所,臺北市中山區中山北路二段99號6樓之2,121.523147326948,25.059600994329
花漾整形外科診所,臺北市中山區民權東路2段21號3樓,121.529091313802,25.062794259172
劉雲祥診所,臺北市中山區龍江路２４６號,121.540629374454,25.059238810575
晏安診所,臺北市中山區長安東路二段１８９號之６,121.542773556787,25.048380791966
劉宣彥診所,臺北市中山區伊通街十七之四號,121.534876030908,25.048882048321
池明仁整形外科診所,臺北市中山區民生東路一段13號5樓,121.523887255433,25.058210067699
芯慈耳鼻喉科診所,臺北市中山區長春路364號,121.542537083255,25.05447368155
陳正熹耳鼻喉科診所,臺北市中山區雙城街１０巷１８號１樓,121.523272235814,25.064103779893
如田診所,臺北市中山區民生東路二段一二八號一樓,121.531748868964,25.057830384291
賴達三診所,臺北市中山區民生東路二段８２號,121.530544027283,25.05785087169
鼎廬診所,臺北市中山區中山北路二段１３７巷３７號１樓,121.524869546686,25.061784710419
蔡瓊瑤眼科診所,臺北市中山區龍江路２７１巷６號,121.541133407756,25.059381351372
長春眼科聯合診所,臺北市中山區建國北路二段６６號,121.536462475845,25.054426393343
德容聯合診所,臺北市中山區吉林路197號、197號2樓,121.530359479684,25.059874872909
王宗前診所,臺北市中山區吉林路２５０號,121.530120894359,25.059691082908
法藍瓷美學牙醫診所,臺北市松山區民生東路五段167之3號,121.564563349574,25.059535671305
誼欣牙醫診所,臺北市松山區延壽街338號,121.559680276115,25.056430680955
兆恩牙醫診所,臺北市松山區興安街218號,121.546132916809,25.055989556881
柏林牙醫診所,臺北市松山區慶城街21之2號2樓 ,121.545130314186,25.053406676198
直德牙醫診所,臺北市松山區南京東路三段260號2樓,121.544909294755,25.051631921543
八德牙醫診所,臺北市松山區八德路四段678號,121.576419485588,25.049871625456
瑞宏中醫診所,臺北市松山區八德路四段６７３巷１０號,121.575982620716,25.05047447832
尊生堂中醫診所,臺北市松山區塔悠路47號,121.571320353085,25.050887017513
顏長春中醫診所,臺北市松山區長春路４４６號,121.545294417699,25.054430189081
振誠中醫診所,臺北市松山區撫遠街３６８號,121.565770821844,25.063449283415
國晉中醫診所,臺北市松山區光復南路６巷４６號,121.556442651333,25.047411542854
華泰中醫診所,臺北市松山區新東街６６巷１８號,121.566043143643,25.06234243023
桂堂中醫診所,臺北市松山區南京東路五段２９１巷９號１樓,121.566229618727,25.052049396594
理想中醫診所,臺北市松山區南京東路五段46號2樓,121.559786745181,25.051301658387
延吉中醫診所,臺北市松山區延吉街11號5樓之5,121.553611691596,25.046665677285
維哲中醫診所,臺北市松山區南京東路四段102號4樓,121.554321512375,25.051429199908
永昌漢方中醫診所,臺北市松山區南京東路5段123巷2弄25號,121.561778557868,25.052163213805
見安中醫診所,臺北市松山區基隆路一段３２號１、２樓,121.569495796918,25.050049027167
仁和堂中醫診所,臺北市松山區八德路四段２０１號１樓,121.563763010697,25.04890691007
仲佑中醫診所,臺北市松山區八德路三段２12號１樓,121.556762214787,25.04797621463
育晟中醫診所,臺北市松山區延吉街46巷4號１樓,121.553295769386,25.04544209931
和豐中醫診所,臺北市松山區南京東路五段251巷24弄19號1樓,121.564581166386,25.052352657795
德昌中醫診所,臺北市松山區延吉街38號,121.553529086033,25.045863752189
楠桐中醫診所,臺北市松山區八德路四段94號,121.560609408881,25.048354854017
益茂中醫診所,臺北市松山區八德路三段12巷52弄10號,121.550077050092,25.046266965379
百漢中醫診所,臺北市松山區南京東路五段206號1樓,121.56491570629,25.051189721294
伍德中醫診所,臺北市松山區健康路231號,121.562822198204,25.054313551114
弘祐中醫診所,臺北市松山區八德路三段12巷4弄15號,121.54996237934,25.047533547847
正一中醫診所,臺北市松山區延吉街18號1樓,121.553426842641,25.046870634767
宜陞中醫診所,臺北市松山區復興北路333號4樓之3、之4,121.544420922738,25.059804604809
祐瑞中醫診所,臺北市松山區復興北路361巷8號,121.545358928516,25.060340182495
聖唐中醫診所,臺北市松山區延壽街48號,121.567313509206,25.057085736618
新富錦中醫診所,臺北市松山區民生東路5段203號,121.56646198614,25.059253122428
博康中醫診所,臺北市松山區南京東路五段280號,121.567086874971,25.051135378059
皇脈中醫診所,臺北市松山區八德路四段245巷29號,121.56442776394,25.050417024721
東青中醫診所,臺北市松山區民生東路五段245號、245之1號,121.567890136128,25.059347310235
青花瓷養生中醫診所,臺北市松山區南京東路五段169號,121.563151366349,25.051655704291
慈和中醫診所,臺北市松山區八德路四段245巷32弄65號,121.562793062927,25.049758294007
欣悅中醫診所,臺北市松山區南京東路四段193號,121.556786104576,25.051762289291
漢浤堂健康中醫診所,臺北市松山區民生東路四段128號,121.554990185307,25.058112492215
渼生堂中醫診所,臺北市松山區八德路三段138號(實際使用：1、2樓),121.554561525936,25.048009408888
震絡針中醫診所,臺北市松山區南京東路五段64號4樓,121.560693623263,25.051277798434
茶米中醫診所,臺北市松山區南京東路五段225號3樓,121.56454178729,25.051596709413
民生漢唐中醫診所,臺北市松山區三民路74巷1之1號,121.563866431552,25.055926908431
民昇中醫診所,臺北市松山區民生東路五段87號,121.559363574199,25.05878159172
長庚醫療財團法人長庚診所,臺北市松山區民生東路三段130巷9號2、3、4樓,121.546356892898,25.056417764066
宏昌牙醫診所,臺北市松山區延吉街４９號,121.553771057139,25.045222183535
饒河牙醫診所,臺北市松山區塔悠路１３號,121.572079305599,25.050350061364
黃系倫牙醫診所,臺北市松山區復興北路３１３巷３０號２樓,121.546305032945,25.058851149111
敦品牙醫診所,臺北市松山區敦化北路２２２巷１０號,121.548214124668,25.059095057417
冠亞牙醫診所,臺北市松山區八德路三段207號1樓,121.556546395121,25.04818688035
樂福牙醫診所,臺北市松山區南京東路五段100號、102號6樓之1,121.561793295622,25.051100034167
德基牙醫診所,臺北市松山區八德路三段27號2樓,121.552756789155,25.048312733815
虹福牙醫診所,臺北市松山區市民大道四段５３號,121.546215891102,25.045316699013
長島牙醫診所,臺北市松山區民生東路五段９０號１樓,121.559889289288,25.058419590718
華美牙醫診所,臺北市松山區南京東路4段102號3樓,121.554321512375,25.051429199908
泛美牙醫診所,臺北市松山區光復北路１４１號１樓,121.556973177486,25.05296807762
群益牙醫診所,臺北市松山區光復北路１２３號１樓,121.557224068025,25.052259563726
新東牙醫診所,臺北市松山區新東街11巷15--1號１樓,121.565394831561,25.05823739226
碧礽牙醫診所,臺北市松山區光復北路８２號７樓,121.557734231835,25.050265782563
藍明賢牙醫診所,臺北市松山區敦化北路２２２巷１之１號１樓,121.548526867159,25.059137453861
臻品牙醫診所,臺北市松山區民生東路五段１２０號３樓之４,121.561068211047,25.05857130827
富錦牙醫診所,臺北市松山區富錦街527號1樓,121.565190817443,25.061205906859
遠景牙醫診所,臺北市松山區延壽街６４號１樓,121.566118732202,25.056984749128
李美玲牙醫診所,臺北市松山區民生東路三段１１３巷１１號２樓,121.546256018923,25.058785731625
張萬屏牙醫診所,臺北市松山區南京東路五段１２３巷８弄２號之４,121.560938568602,25.053397253193
大都會牙醫診所,臺北市松山區八德路三段110號,121.553773538381,25.048062517323
康健牙醫診所,臺北市松山區延壽街１４３號,121.563758903016,25.056992028551
康霖牙醫診所,臺北市松山區延壽街４３０號,121.5561521907,25.056193514831
東方牙醫診所,臺北市松山區民生東路五段二六八號一樓,121.56756197762,25.059040826501
多倫多牙醫診所,臺北市松山區延吉街45號,121.553767781949,25.045355702625
誠美牙醫診所,臺北市松山區民生東路五段１６０號１樓,121.562899052837,25.058454572006
南加州牙醫診所,臺北市松山區敦化南路一段69號2樓、67號2樓,121.549268428987,25.045368180577
紀泓輝牙醫診所,臺北市松山區民生東路四段８４－１號,121.553181582503,25.057940493937
杏典牙醫診所,臺北市松山區民生東路5段103號２樓,121.560011567354,25.058771313235
泰康牙醫診所,臺北市松山區南京東路五段６４號３樓,121.560693623263,25.051277798434
華中牙醫診所,臺北市松山區南京東路四段１１７號,121.554943675336,25.05181410775
馨牙醫診所,臺北市松山區長春路506號,121.547649870488,25.054364447251
傑美牙醫診所,臺北市松山區八德路三段172號1樓,121.555521038322,25.047931206994
采鴻牙醫診所,臺北市松山區復興北路145號8樓,121.544293187647,25.053636810852
微風牙醫診所,臺北市松山區復興南路1段51號2樓,121.544086857119,25.045410855844
祥和牙醫診所,臺北市松山區南京東路5段61-2號1樓,121.559269479643,25.051780684742
原點牙醫診所,臺北市松山區慶城街16巷1號,121.545634749084,25.053086801752
久恆牙醫診所,臺北市松山區民生東路5段93號,121.559610175128,25.058798628452
康和牙醫診所,臺北市松山區八德路3段241號1、2樓,121.557413261272,25.048278885055
博美牙醫診所,臺北市松山區八德路4段106巷2弄20號1樓,121.560215756919,25.047956008464
松展牙醫診所,臺北市松山區三民路8號,121.563974060876,25.052293844377
胡廣煜牙醫診所,臺北市松山區民生東路三段118號6樓之3,121.545328272308,25.057464699566
品睿牙醫診所,臺北市松山區民生東路三段113巷25弄6號2樓,121.546585509494,25.05948486089
大友牙醫診所,臺北市松山區撫遠街350號之1,121.565990639512,25.062572718546
